Review	Original	Predicted	NIST	BLEU	METEOR
abajur veio quebrado . quero devolver , como faço e com quem falo	abajur quebrado	não goste	0.0	0	0.0
à tv esta funcionando maravilhosamente bem amei recomendo as pessoas que compren	nota	excelente produto	0.0	0	0.0
minha filha simplesmente amou . muito bom . super recomendo	muito bom	muito bom	1.0	0.316227766016838	0.9375
o sinal do roteador não tem cobertura anunciada , não ultrapassa paredes conforme anunciado	roteador tp link	não tem cobertura	0.0	0	0.0
ele não funciona como gps já coloquei vários chips de diversas operadoras e não funciona . pena que passou o período de troca/devolução . estou mega insatisfeita e não recomendo .	não recomendo .	péss	0.0	0	0.0
por enquanto , sem queixas . se surgir algum problema , com certeza voltarei para registrar . mas por enquanto , atendendo minhas expectativas !	gostei muito do produto !	goste muito	0.033688423633228826	0.03336574130316504	0.10638297872340426
o armário não chegou até hoje . como vocês me pedem pra avaliar	como avaliar um produto que não chegou	não chegou	0.003754937574367746	0.025957555738330737	0.28846153846153844
a piscina é linda realmente , minha filha amou , porém , produto muito frágil , usamos  vezes e já se acabou , frustante demais para criança !	linda , porém muito frágil !	produto frágil	0.007969428105624642	0.020237345084409754	0.08928571428571427
fiquei mt triste pq vieram algumas peças molhadas e danificadas , e ainda aguardando a chegada da troca da mercadoria	regualr porem aguardando a teroca	produto com	0.0	0	0.0
entrega muito rápida como sempre , esse já é meu segundo celular comprado na americanas	americanas muito rapida	muito bom	0.39624062518028896	0.09069748827745895	0.17241379310344826
a loja demorou um seculo para entregar o produto , cancelei a compra uma vez , e eles reativaram por conta propria , entao eu recusei a entrega .	desisti da entrega	na loja não	0.0	0	0.0
a loja fornecedora e vendedora deste produto devem ser mais detalhistas quanto aos procedimentos de instalação e em qual marca/modelo de veículo é possível instalar , para que não haja frustração do cliente .	complemento ao relato do cliente valdir	produto bom	0.0	0	0.0
gpstei muito do produto e também do atendimento . entrega rapida	minha compra	muito bom	0.0	0	0.0
gostei demais do produto . mas não encontrei uma válvula que desse no mesmo .	o produto é excelente	goste muito	0.0	0	0.0
ótima qualidade e desempenho , porém demorou um pouco por conta dos correios .	chapinha prof . nano titanium	goste muito	0.0	0	0.0
por que ruim o produto chegor rasgado entrei encontato mais nao consegir	ruim	nao gos	0.0	0	0.0
produto muito ruim , compre e me arrependi , a pasta de dente não sai .	não funciona	péss	0.0	0	0.0
no dia // comprei o colchao e uma semana depois o mesmo furou na costura e esse e o segundo , absurdo .	segunda vez que compro	produto com	0.0	0	0.0
o produto é muito bom , de ótima qualidade , bem grande como eu queria , e as lojas americanas superou minhas expectativas com a agilidade da entrega pois tinham o prazo de um mês para me entregar e menos de uma semana já me entregaram , parabéns lojas americanas !	muito satisfeita com o produto !	goste muito	0.007969428105624642	0.020237345084409754	0.08928571428571427
faz mais de  dias que pedi e nada . foi prometido que seria na metade do tempo entregue em minha residência .	não chegou até hj .	não recebi	0.033688423633228826	0.03336574130316504	0.10638297872340426
a rapidez da entrega me surpreendeu ! paguei no dia  a noite no caixa eletronico e chegou hoje  de maio pela manhã ! praticamente de um dia pro outro !	gostei muito do produto	entrega rápida	0.0	0	0.0
painel mto bonito , atendeu minhas expectativas ! a montagem não é fácil . precisei pagar um montador . mas valeu a pena ! recomendo !	mto bom . recomendo !	muito bom	0.033688423633228826	0.03336574130316504	0.10638297872340426
chegou antes do prazo , carrega bem , porém demora bastante para completar  de carga .	carrega bem	goste do	0.0	0	0.0
a empresa atrasou o prazo da entrega e  dias depois o aparelho para totalmente de funcionar e agora a empresa horrível não colabora para as providências e pelo jogar na justiça será a única solução . para ter direito de ter pelo oque paguei .	decepcionada	péss	0.0	0	0.0
aparelho mt bom , processador mt rápido . recomendo a tds	gostei mt do produto	muito bom	0.0	0	0.0
fantástico , altíssima qualidade e deixou lindo o aparelho .	excelente	excelente	0.0	0.1778279410038923	0.5
produto em otimo estado , funciona super bem . tv boa com boa conectividade , resolucao muito boa .	produto muito bom .	otimo produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
não tem a altura mínima e máxina , dificultando assim sua compra . gostaria de ter essa informação antes de comprar	falta informação tecnica	não tem a altura	0.0	0	0.0
até agora não recebi minha encomenda da compra que realizei da cuba . desapontada com o atendimento da toleato e da americanas .	não recebi a encomenda até agora	não recebi	0.015938856211249283	0.04279677428117006	0.33482142857142855
comprei e não recebi o produto já faz  mês , já entrei em contato várias vezes e até agora não resolveram meu problema , não indico este site . estou me sentindo lesado .	comprei e não recebi o produto	não recebi	0.015938856211249283	0.04279677428117006	0.33482142857142855
recomendo o produto , uma tv de ótima qualidade oferece muitas novidades	aprovada	goste muito	0.0	0	0.0
adorei a qualidade dos detalhes no produto e entrega rapida . tamanho ideal , mas poderiam colocar fotos de como ele fica no braço , pra pessoa que for escolher ter mais noção de tamanho	adorei	muito bom	0.0	0	0.0
excelente produto ! mais uma vez nota mil para as lojas americanas pelo compromisso com a entrega ! super recomendo comprar no site da loja !	samsung	excelente produto	0.0	0	0.0
produto muito bom , já utilizei , além de prático é também resistente . apenas a mola da trava poderia ser um pouco mais robusta .	excelente produto !	muito bom	0.0	0	0.0
o produto atende todas as espectativas . gostei bastante !	bom produto	goste muito	0.0	0	0.0
inacreditável que o ar condicionado tenha quebrado em tão pouco tempo . foi usado uma vez por semana em dois meses e parou de funcionar .	quebrou com dois meses de uso !	não goste	0.0	0	0.0
o produto só não é perfeito porque os botões não são tão fáceis de serem pressionados tipo um touchscreen . tem que fazer uma certa força , o que me preocupa com o que pode acontecer com eles com o passar do tempo .	produto muito bom	ótimo produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
o produto tem propaganda enganosa . só consegue descascar maça . frágil e as ventosas não prendem a máquina	muito ruim	produto muito	0.5	0.1495348781221221	0.25
perfeito , quatro livros condicionados numa caixa e ainda vem marcadores excelente .	lindo	excelente	0.0	0	0.0
produto de ótima qualidade , supre as necessidades . além de ter um preço muito bom , aliado à qualidade , durabilidade .	galaxy j	ótimo produto	0.0	0	0.0
o produto supriu minhas necessidades obrigado eu não tenho mais nada a dizer	um bom produto recomendo aos amigos	goste muito	0.0	0	0.0
muito bom , embalagem veio adequada para o produto; processador bom monitor bom acessórios bons	microcomputador completo	goste muito	0.0	0	0.0
recomendo o produto , boa qualidade bom acabamento e chegou antes do prazo . aprovado .	muito bom , funcional e bonito	goste muito	0.007969428105624642	0.020237345084409754	0.08928571428571427
produto de muito boa qualidade . chegou dentro do prazo .	produto de muito boa qualidade .	goste muito	0.007969428105624642	0.020237345084409754	0.08928571428571427
otimo produto ! vale o que custa ! recomendo a todos . otimo custo beneficio . vale a pena gastar um pouco mais para ter um produto de melhor qualidade como esta capa .	otimo produto ! vale o que custa ! recomendo	otimo produto	0.00022841969768827992	0.009549251099193677	0.2259036144578313
o produto é excelente , bem pratico , super leve , top demais , sem falar na entrega que foi rapidinho .	produto otimo	excelente produto	0.5	0.1495348781221221	0.25
produto muito bom , no mercado nacional não tem muita opção para este tipo de produto velotrol , com isto acho que o custo deste produto é um pouco alto .	atendeu toda nossa espectativa	muito bom	0.0	0	0.0
excelente produto , muito linda . meu filho de  anos gostou muito .	cama muito linda !	excelente	0.0	0	0.0
já fazia uso do produto , e o indicaria com certeza	chlorella	goste muito	0.0	0	0.0
gostei do produto , bom desempenho , bonito , leve . recomendo .	bom custo beneficio	goste do	0.0	0	0.0
adorei os travesseiros , são muito bons . recomendo .	avaliação positiva	travesseiro	0.0	0	0.0
para uma buddemeyer , está muito inferior a qualidade esperada . mas ela seca bem . achei um pouco áspera e fácil de desfiar .	não corresponde a marca	goste do	0.0	0	0.0
diferentemente de outros similares , não possui adesivo . então , como fixar na parede ?	não possui etiqueta adesiva	não goste	0.1319049988210938	0.05501080739920602	0.13157894736842105
produto excepcional material bom recomendo a professores e escolas	produto excepcional recomendo	excelente	0.0	0	0.0
produto excelente , entrega rápida . recomendo a todos .	adorei o produto	excelente	0.0	0	0.0
aparelho muito bom , confiável e com valor aquisitivo em conta , ou seja: tudo que a massa precisa !	compra sem susto	muito bom	0.0	0	0.0
a instalação é fácil é a diferença para o hd é imensa . tem espaço o suficiente para o sistema operacional e os softwares mais usados .	muito bom !	muito bom	0.7924812503605779	0.19180183554164504	0.6465517241379309
superou as expectativas , um equipamento forte e elegante .	sensacional	excelente produto	0.0	0	0.0
achei muito boa a cafeteira , o café sai quentinho e gostoso . eu recomendo .	muito bom !	cafe muito	0.39624062518028896	0.09069748827745895	0.17241379310344826
a mochila atendeu minhas expectativas , mochila espaçosa e bonita minha filha gostou muito , eu recomendo o produto .	mochila grande e muito bonita	mo mo mo	0.0	0	0.0
o produto é de fácel instalação , e muito bom . a capa é muito boa em evitar que o celular escorregue da mão , além de proteger bem o celular . recomendo .	muiiito boom	muito bom	0.0	0	0.0
é importante , q a foto seja fiel ao produto q será recebido , o enchimento é muito duro , desconfortável .	bom !	não goste	0.0	0	0.0
tenho usado bastante o produto e já comprei para o carro do meu pai . ele registra todos os meus trajetos e ainda me ajuda na manutenção do carro .	produto inovador	muito bom	0.0	0	0.0
muito criativo e bacana quando a  temp tiver mais barata eu quero !	dc legends	muito bom	0.0	0	0.0
recebi a minha primeira máquina e veio com defeito no display , depois da troca a outra também veio com defeito , o motor veio travado .	máquina com defeito	defeito	0.00977286494181979	0.024066394763145416	0.17857142857142855
tanto online quanto em lojas físicas , é uma verdadeira peregrinação para comprar uma toalha sem graça , acima de  .  m . acabou ! essa toalha é linda , de excelente qualidade e tem bom preço . que tal produzir algumas natalinas nessa medida ?	beleza e qualidade	toalha de	0.0	0	0.0
um dos motivos q compro na americanas é pq o produto sempre chega antes do prazo mas não gostei do produto , pq trava toda hora , não conseguimos assistir um filme inteiro sem travar .	produto ruim	trava toda	0.0	0	0.0
deixa os cabelos sedosos e com um brilho incrivel , recomendo .	perfeito	excelente	0.0	0	0.0
produto de uma excelente qualidade muito bonito e versátil .	arco de serra robust	excelente produto	0.0	0	0.0
produto excelente , ótima qualidade e rapidez na impressão	gostei muito	excelente	0.0	0	0.0
celular é rapido , atende as espectativas e chegou bem antes do prazo ! recomendo comprar este aparelho !	galaxy j metal	muito bom	0.0	0	0.0
recebi o produto e o mesmo não funcionou , a churrasqueira não aqueceu . acredito que os produtos devem passar no teste de qualidade para garantir seu funcionamento . não tive sorte !	odiei o produto , não correspondeu as minhas expectativas !	não funcionou	3.001792562952983e-05	0.002738826828955665	0.05434782608695652
o produto é mto bom , facilita demais a limpeza e ocupa pouco espaço . a entrega foi antes do prazo , bem embalado e preço justo .	ótimo produto e entrega super rápida	goste muito	0.0	0	0.0
